Gene	Cluster_00	Cluster_01	Cluster_02	Cluster_03	Cluster_04	Cluster_05	Cluster_06	Cluster_07	Cluster_08	Cluster_09	Cluster_10	Cluster_11	Cluster_12	Cluster_13	Cluster_14	Cluster_15	Cluster_16	Cluster_17	Cluster_18	Cluster_19	Cluster_20	Cluster_21	Cluster_22	Cluster_23	Cluster_24	Cluster_25	Cluster_26	Cluster_27	Cluster_28	Cluster_29	Cluster_30	Cluster_31	Total_Up_Regulated
ZNF473	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	10
MYBPC2	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
ZNF615	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	10
ZNF480	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	10
ZNF865	0	0	0	0	0	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	10
U2AF2	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	10
ZNF667	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	10
ZNF471	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	10
ZNF549	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	10
ZNF550	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	10
ZNF211	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	10
ZNF586	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	10
ZNF606	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	10
ZNF8	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	10
CTD.2619J13.14	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	10
ZNF324	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	10
ZNF446	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	10
TRIM28	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	10
ZCCHC3	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0	10
TCF15	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	10
IDH3B	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	0	0	1	10
AP5S1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	10
SLC23A2	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	10
CRLS1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	1	0	10
PLCB4	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	10
KIF16B	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	10
SNRPB2	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	10
RRBP1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	10
LINC00493	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	0	10
RP4.737E23.5	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	10
MAPRE1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	10
AHCY	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	10
CEP250	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	10
NNAT	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	10
SNHG11	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	10
SRSF6	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	10
TNNC2	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	10
CD40	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	10
DDX27	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	10
ZNFX1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	10
TMEM189	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	10
MOCS3	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	10
VAPB	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	10
GID8	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	10
CTD.3184A7.4	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	10
DNAJC5	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	10
CH507.9B2.3	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	10
URB1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	10
EVA1C	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	10
SYNJ1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	10
TMEM50B	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	10
DOPEY2	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
PDXK	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	10
PTTG1IP	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	10
ITGB2	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	10
BCL2L13	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	10
PEX26	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	10
PI4KAP1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	10
THAP7	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	10
SDF2L1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	10
HSCB	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	10
NF2	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	10
SLC35E4	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	10
LIMK2	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	10
FBXO7	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	10
MB	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
TXN2	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	10
TST	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	10
C1QTNF6	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	10
SYNGR1	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	10
XRCC6	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	10
TCF20	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	10
POLDIP3	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	10
TSPO	1	0	0	1	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	10
NUP50	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	10
FAM118A	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	10
GRAMD4	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	10
CRELD2	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	10
SELENOO	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	10
TUBGCP6	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	10
TYMP	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	10
GTPBP6	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	10
DHRSX	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	10
ZBED1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	10
TBL1X	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	10
TRAPPC2	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	10
MOSPD2	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	10
ASB11	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
RAI2	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	10
PDHA1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	10
CXorf23	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	10
CASK	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	10
SLC9A7	0	1	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	10
UBA1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	10
ZNF182	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	10
TBC1D25	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	10
HDAC6	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	10
SLC35A2	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	10
PRICKLE3	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	10
CLCN5	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	10
KANTR	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	10
SMC1A	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	10
YIPF6	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	10
IGBP1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	10
RPS4X	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	10
SH3BGRL	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	10
TSPAN6	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	10
GPRASP1	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	10
MORC4	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	10
RNF113A	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	10
HTATSF1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	10
ARHGAP4	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	10
LAGE3	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	10
VAMP7	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	10
WASH6P	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	10
SCNN1D	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	9
TP73.AS1	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	9
C1orf174	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	9
ERRFI1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	9
H6PD	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	9
C1orf127	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	9
MFN2	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	9
MIIP	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	9
DHRS3	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	9
FLJ37453	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	9
CROCCP2	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	9
RCC2	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	9
DDOST	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	9
C1QC	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	9
C1QB	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	9
ID3	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	9
PITHD1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	9
WDTC1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	9
MAP3K6	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	9
RP5.1092A3.4	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	9
YTHDF2	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	9
SNRNP40	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	9
KHDRBS1	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	9
KPNA6	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	9
RBBP4	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	9
ZMYM6	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	9
AGO3	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	9
MRPS15	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	0	9
NT5C1A	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	9
IPO13	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	9
DPH2	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	9
MMACHC	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	9
LRRC41	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	9
UQCRH	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	9
CYP4B1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	9
FAF1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	9
TMEM59	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	9
MRPL37	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	9
TTC4	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	9
PLPP3	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	9
RAVER2	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	9
SLC35D1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	9
GADD45A	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	9
CRYZ	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	9
ZNHIT6	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	9
HS2ST1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	9
KYAT3	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	9
GBP1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	9
FNBP1L	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	9
STXBP3	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	9
CELSR2	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	9
AMPD2	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	9
SLC16A1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	9
AMPD1	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	9
MAN1A2	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	9
NBPF26	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	9
ACP6	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	9
NBPF14	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	9
SETDB1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	9
RP11.68I18.10	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	9
PI4KB	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	9
SELENBP1	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	9
GATAD2B	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	9
TPM3	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	9
PMVK	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	9
RUSC1	0	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	9
SYT11	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	9
RIT1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	9
LMNA	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	9
SLC25A44	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	9
ETV3	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	9
KIRREL	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	9
TAGLN2	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	9
IGSF8	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	9
PEA15	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	9
