Genes	BaseMean	log2FoldChange	lfcSE	stat	pvalue	padj
GLRX3	405.489772593126	-0.000442539193717282	9.45536150724981e-05	-4.6802990385716	2.86456780776395e-06	3.74070605634817e-05
PPP2R2D	405.489772593126	-0.000396779735530803	8.96308189221019e-05	-4.42682260747438	9.56313144061262e-06	4.37171722999434e-05
BNIP3	405.489772593126	-2.12927711588473e-05	9.08567001713509e-06	-2.34355541404105	0.0191009245827338	0.0359546815674988
JAKMIP3	405.489772593126	0.00129629675951084	0.000749742401224019	1.7289895267955	0.0838109695326246	0.316762789037641
STK32C	405.489772593126	-0.00205632382174847	0.000510666431373238	-4.02674563162256	5.6554155980453e-05	0.000129266642241035
PWWP2B	405.489772593126	-0.000438638722653675	0.000115303155182064	-3.8042213325478	0.000142250948767779	0.000569003795071117
INPP5A	405.489772593126	-0.000176600732632322	7.07784148600966e-05	-2.49512133015973	0.0125914067982	0.02014625087712
CFAP46	405.489772593126	-0.000159992818912808	0.00014607136227169	-1.09530585889399	0.273382661571804	0.349929806811909
TUBGCP2	405.489772593126	-0.000123912382840827	6.38757819740495e-05	-1.93989613921546	0.052392313388836	0.0728936534105544
ZNF511	405.489772593126	-0.000984539465783328	0.000203259490073741	-4.84375644859753	1.27407092180136e-06	4.53002994418262e-06
ECHS1	405.489772593126	3.04770958574358e-07	2.37391276952772e-05	0.0128383385643522	0.989756769260479	0.999999917444487
PAOX	405.489772593126	-0.00335475423602903	0.000861035369341298	-3.89618633041225	9.7719221168408e-05	0.000625403015477811
MTG1	405.489772593126	-0.000634528927069759	0.000251591802157412	-2.52205724363291	0.0116670720455861	0.0233341440911723
BET1L	NA	NA	NA	NA	NA	NA
RIC8A	405.489772593126	-0.000425858132554061	9.27779768930216e-05	-4.59007780526514	4.43080816595341e-06	2.83571722621018e-05
SIRT3	405.489772593126	0.000323264842516535	0.000122641414252617	2.63585383849759	0.00839258733474702	0.0134281397355952
PSMD13	405.489772593126	-0.000127538307439505	2.75118848493675e-05	-4.63575317132214	3.55640142528055e-06	1.89674742681629e-05
PGGHG	405.489772593126	-0.000726277181578887	0.000171280744911764	-4.24027337079269	2.23247733178521e-05	3.40187021986317e-05
IFITM2	405.489772593126	-0.000103747599706892	4.45211818098977e-05	-2.33029752332018	0.0197904315764021	0.0253317524177948
IFITM1	NA	NA	NA	NA	NA	NA
IFITM3	405.489772593126	-3.95407757967895e-05	1.97045492640275e-05	-2.00668258212711	0.0447834718053057	0.0551181191449916
